duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35459,111,5524.933333333333,332.8076923076923
36000,35603,84,3566.6911764705883,261.2074074074074
36000,35403,77,4335.788617886179,288.0983606557377
36000,35690,51,4169.743801652892,297.05833333333334
36000,35973,63,5046.774774774774,317.8181818181818
36000,35558,74,4320.297520661157,293.31666666666666
36000,35513,76,4089.576,277.3790322580645
36000,36000,100,4018.9166666666665,271.03053435114504
36000,36000,92,4479.869918699187,293.7295081967213
36000,36000,104,5712.384615384615,346.45631067961165
36000,35918,87,5338.695238095238,343.5769230769231
36000,36000,111,5032.577586206897,308.8608695652174
36000,35828,65,4404.108333333334,289.4873949579832
36000,36000,106,4733.6134453781515,302.271186440678
36000,35746,88,4618.394957983193,304.26271186440675
36000,36000,64,4373.229508196721,296.9504132231405
36000,36000,77,4602.065573770492,296.6528925619835
36000,35964,56,4183.413223140496,288.325
36000,36000,71,4055.7067669172934,271.9469696969697
36000,36000,91,4948.530434782609,311.0438596491228
36000,35954,80,4764.330578512397,295.9916666666667
36000,36000,105,5101.991150442478,319.875
36000,35913,92,4207.18253968254,286.04
36000,35747,117,4631.1623931623935,304.37931034482756
36000,35860,100,5033.009523809524,341.0673076923077
